ReservationId,CustomerId,FirstName,LastName,RoomType,NumOfPeople,NumOfBeds,ViewType,PricePerDay,TenantId,TenantBizId,TenantId_TenantBizId,BizName,BizLocationId, BizBldNumber,BizStreetName,BizCity,BizState,BizZipCode,StartDate,EndDate,BookedDate,TotalCost
593599607,17,Hunter,Stehr,FamilySuite,6,3,PoolView,205.0,100,105,100_105,GoodFellasHotel,1005,5300,W Century Blvd,Los Angeles,CA,90045,12/10/2022,14/10/2022,16/10/2022,410.0
771104400,17,Hunter,Stehr,PremiumQueenRoom,2,2,PoolView,105.0,100,103,100_103,GoodFellasHotel,1003,204,Powell Street,San Francisco,CA,94102,23/09/2022,27/09/2022,01/10/2022,420.0
655805462,43,Tyson,Macejkovic,LuxorySuite,4,1,CityView,150.0,130,102,130_102,FamilyFunHotel,1302,588,W Convention Way,Anaheim,CA,92802,26/09/2022,27/09/2022,28/09/2022,150.0
289382437,22,Doyle,Stiedemann,AccessibleQueenRoom,1,1,MountainView,85.0,120,102,120_102,CasinoHotels,1202,5017,East Second Street,Reno,NV,89521,22/09/2022,28/09/2022,04/10/2022,510.0
666020065,45,Elmer,Parisian,LuxorySuite,4,1,CityView,150.0,130,101,130_101,FamilyFunHotel,1301,671,Hotel Plaza Blvd,Lake Buena,FL,32830,14/10/2022,20/10/2022,26/10/2022,900.0
676480177,14,Daryl,Legros,DeluxeKingRoom,2,1,CityView,95.0,100,104,100_104,GoodFellasHotel,1004,9901,Universal Blvd,Orlando,FL,32819,14/10/2022,15/10/2022,16/10/2022,95.0
796770133,17,Hunter,Stehr,LuxorySuite,4,1,CityView,150.0,100,103,100_103,GoodFellasHotel,1003,204,Powell Street,San Francisco,CA,94102,16/10/2022,19/10/2022,22/10/2022,450.0
97047490,23,Romaine,Ziemann,DeluxeKingRoom,2,1,CityView,95.0,130,102,130_102,FamilyFunHotel,1302,588,W Convention Way,Anaheim,CA,92802,04/10/2022,07/10/2022,10/10/2022,285.0
805346490,30,Shizuko,Jast,FamilySuite,6,3,PoolView,205.0,130,102,130_102,FamilyFunHotel,1302,588,W Convention Way,Anaheim,CA,92802,09/10/2022,13/10/2022,17/10/2022,820.0
988816409,35,Heath,Greenfelder,LuxorySuite,4,1,CityView,150.0,120,102,120_102,CasinoHotels,1202,5017,East Second Street,Reno,NV,89521,28/09/2022,04/10/2022,10/10/2022,900.0
856669478,49,Nakesha,Langosh,FamilySuite,6,3,PoolView,205.0,110,101,110_101,HikingHotels,1101,5711,South Colorado Blvd,Denver,CO,80246,16/10/2022,22/10/2022,28/10/2022,1230.0
728554139,48,Thomas,Cassin,AccessibleQueenRoom,1,1,MountainView,85.0,120,101,120_101,CasinoHotels,1201,711,W Resort World,Los Vegas,NV,89109,22/09/2022,26/09/2022,30/09/2022,340.0
987155662,41,Usha,Terry,StandardRoom,1,1,CityView,75.0,130,102,130_102,FamilyFunHotel,1302,588,W Convention Way,Anaheim,CA,92802,13/10/2022,14/10/2022,15/10/2022,75.0
172105369,2,Elana,Johnson,PremiumQueenRoom,2,2,PoolView,105.0,110,102,110_102,HikingHotels,1102,156,149 State Highway,Grand Canyon,CA,86023,23/09/2022,24/09/2022,25/09/2022,105.0
733583796,28,Meggan,Block,PremiumQueenRoom,2,2,PoolView,105.0,110,103,110_103,HikingHotels,1103,814,E Mall Drive,Rapid City,SD,57701,02/10/2022,08/10/2022,14/10/2022,630.0
993905537,50,Luz,Stiedemann,PremiumKingRoom,2,1,MountainView,120.0,100,102,100_102,GoodFellasHotel,1002,881,43rd Street,New York,NY,10036,26/09/2022,27/09/2022,28/09/2022,120.0
209051068,47,Leslie,Rippin,DeluxeQueenRoom,2,2,PoolView,80.0,120,102,120_102,CasinoHotels,1202,5017,East Second Street,Reno,NV,89521,02/10/2022,05/10/2022,08/10/2022,240.0
783560053,40,Le,Hermann,PremiumQueenRoom,2,2,PoolView,105.0,130,101,130_101,FamilyFunHotel,1301,671,Hotel Plaza Blvd,Lake Buena,FL,32830,14/10/2022,20/10/2022,26/10/2022,630.0
774774830,14,Daryl,Legros,DeluxeQueenRoom,2,2,PoolView,80.0,100,104,100_104,GoodFellasHotel,1004,9901,Universal Blvd,Orlando,FL,32819,08/10/2022,09/10/2022,10/10/2022,80.0
793567324,9,Dylan,Watsica,AccessibleQueenRoom,1,1,MountainView,85.0,110,102,110_102,HikingHotels,1102,156,149 State Highway,Grand Canyon,CA,86023,16/10/2022,18/10/2022,20/10/2022,170.0
699371288,19,Mohammad,Shields,FamilySuite,6,3,PoolView,205.0,110,103,110_103,HikingHotels,1103,814,E Mall Drive,Rapid City,SD,57701,22/09/2022,23/09/2022,24/09/2022,205.0
619623570,29,Kitty,Block,AccessibleQueenRoom,1,1,MountainView,85.0,110,103,110_103,HikingHotels,1103,814,E Mall Drive,Rapid City,SD,57701,19/10/2022,24/10/2022,29/10/2022,425.0
344212254,32,Alvina,Tromp,StandardRoom,1,1,CityView,75.0,130,101,130_101,FamilyFunHotel,1301,671,Hotel Plaza Blvd,Lake Buena,FL,32830,21/09/2022,26/09/2022,01/10/2022,375.0
76480610,4,Donny,Feil,PremiumQueenRoom,2,2,PoolView,105.0,100,105,100_105,GoodFellasHotel,1005,5300,W Century Blvd,Los Angeles,CA,90045,03/10/2022,04/10/2022,05/10/2022,105.0
238837205,19,Mohammad,Shields,DeluxeKingRoom,2,1,CityView,95.0,100,105,100_105,GoodFellasHotel,1005,5300,W Century Blvd,Los Angeles,CA,90045,06/10/2022,08/10/2022,10/10/2022,190.0
501204406,25,Duncan,Hudson,PremiumQueenRoom,2,2,PoolView,105.0,110,101,110_101,HikingHotels,1101,5711,South Colorado Blvd,Denver,CO,80246,05/10/2022,09/10/2022,13/10/2022,420.0
826605703,8,Creola,Connelly,PremiumKingRoom,2,1,MountainView,120.0,110,102,110_102,HikingHotels,1102,156,149 State Highway,Grand Canyon,CA,86023,03/10/2022,06/10/2022,09/10/2022,360.0
459784245,45,Elmer,Parisian,FamilySuite,6,3,PoolView,205.0,110,101,110_101,HikingHotels,1101,5711,South Colorado Blvd,Denver,CO,80246,20/10/2022,25/10/2022,30/10/2022,1025.0
603329275,26,Soledad,Zieme,DeluxeKingRoom,2,1,CityView,95.0,100,104,100_104,GoodFellasHotel,1004,9901,Universal Blvd,Orlando,FL,32819,25/09/2022,28/09/2022,01/10/2022,285.0
573480411,16,Merrie,Klocko,PremiumQueenRoom,2,2,PoolView,105.0,100,105,100_105,GoodFellasHotel,1005,5300,W Century Blvd,Los Angeles,CA,90045,16/10/2022,19/10/2022,22/10/2022,315.0
136779550,21,Gertude,Gerlach,PremiumKingRoom,2,1,MountainView,120.0,130,102,130_102,FamilyFunHotel,1302,588,W Convention Way,Anaheim,CA,92802,03/10/2022,08/10/2022,13/10/2022,600.0
300757649,18,Mandi,Schinner,StandardRoom,1,1,CityView,75.0,100,104,100_104,GoodFellasHotel,1004,9901,Universal Blvd,Orlando,FL,32819,13/10/2022,14/10/2022,15/10/2022,75.0
938684240,50,Luz,Stiedemann,PremiumKingRoom,2,1,MountainView,120.0,100,102,100_102,GoodFellasHotel,1002,881,43rd Street,New York,NY,10036,30/09/2022,04/10/2022,08/10/2022,480.0
864043565,45,Elmer,Parisian,LuxorySuite,4,1,CityView,150.0,110,101,110_101,HikingHotels,1101,5711,South Colorado Blvd,Denver,CO,80246,05/10/2022,07/10/2022,09/10/2022,300.0
538746780,34,Librada,Brown,PremiumKingRoom,2,1,MountainView,120.0,110,103,110_103,HikingHotels,1103,814,E Mall Drive,Rapid City,SD,57701,24/09/2022,30/09/2022,06/10/2022,720.0
948893548,25,Duncan,Hudson,LuxorySuite,4,1,CityView,150.0,110,103,110_103,HikingHotels,1103,814,E Mall Drive,Rapid City,SD,57701,25/09/2022,01/10/2022,07/10/2022,900.0
430284271,25,Duncan,Hudson,FamilySuite,6,3,PoolView,205.0,110,101,110_101,HikingHotels,1101,5711,South Colorado Blvd,Denver,CO,80246,03/10/2022,09/10/2022,15/10/2022,1230.0
116377556,47,Leslie,Rippin,FamilySuite,6,3,PoolView,205.0,120,102,120_102,CasinoHotels,1202,5017,East Second Street,Reno,NV,89521,02/10/2022,03/10/2022,04/10/2022,205.0
729717541,34,Librada,Brown,FamilySuite,6,3,PoolView,205.0,100,101,100_101,GoodFellasHotel,1001,334,BestFriend Rd,Atlanta,GA,30337,21/09/2022,22/09/2022,23/09/2022,205.0
659050065,16,Merrie,Klocko,StandardRoom,1,1,CityView,75.0,130,101,130_101,FamilyFunHotel,1301,671,Hotel Plaza Blvd,Lake Buena,FL,32830,13/10/2022,16/10/2022,19/10/2022,225.0
36725934,10,Lorine,Gislason,AccessibleQueenRoom,1,1,MountainView,85.0,120,101,120_101,CasinoHotels,1201,711,W Resort World,Los Vegas,NV,89109,18/10/2022,20/10/2022,22/10/2022,170.0
595809999,28,Meggan,Block,StandardRoom,1,1,CityView,75.0,120,101,120_101,CasinoHotels,1201,711,W Resort World,Los Vegas,NV,89109,08/10/2022,13/10/2022,18/10/2022,375.0
550359477,21,Gertude,Gerlach,StandardRoom,1,1,CityView,75.0,100,101,100_101,GoodFellasHotel,1001,334,BestFriend Rd,Atlanta,GA,30337,22/09/2022,23/09/2022,24/09/2022,75.0
732000562,50,Luz,Stiedemann,DeluxeQueenRoom,2,2,PoolView,80.0,100,101,100_101,GoodFellasHotel,1001,334,BestFriend Rd,Atlanta,GA,30337,22/09/2022,28/09/2022,04/10/2022,480.0
102138683,21,Gertude,Gerlach,DeluxeQueenRoom,2,2,PoolView,80.0,120,101,120_101,CasinoHotels,1201,711,W Resort World,Los Vegas,NV,89109,14/10/2022,15/10/2022,16/10/2022,80.0
250680577,18,Mandi,Schinner,DeluxeKingRoom,2,1,CityView,95.0,130,101,130_101,FamilyFunHotel,1301,671,Hotel Plaza Blvd,Lake Buena,FL,32830,30/09/2022,06/10/2022,12/10/2022,570.0
754125760,12,Steven,Thiel,PremiumKingRoom,2,1,MountainView,120.0,100,102,100_102,GoodFellasHotel,1002,881,43rd Street,New York,NY,10036,12/10/2022,14/10/2022,16/10/2022,240.0
612403690,6,Miyoko,Skiles,PremiumKingRoom,2,1,MountainView,120.0,100,105,100_105,GoodFellasHotel,1005,5300,W Century Blvd,Los Angeles,CA,90045,25/09/2022,27/09/2022,29/09/2022,240.0
436051128,48,Thomas,Cassin,FamilySuite,6,3,PoolView,205.0,100,101,100_101,GoodFellasHotel,1001,334,BestFriend Rd,Atlanta,GA,30337,25/09/2022,26/09/2022,27/09/2022,205.0
693900995,44,Micha,Marks,StandardRoom,1,1,CityView,75.0,100,101,100_101,GoodFellasHotel,1001,334,BestFriend Rd,Atlanta,GA,30337,28/09/2022,29/09/2022,30/09/2022,75.0
97491245,42,Kazuko,Wolff,AccessibleQueenRoom,1,1,MountainView,85.0,110,103,110_103,HikingHotels,1103,814,E Mall Drive,Rapid City,SD,57701,21/09/2022,22/09/2022,23/09/2022,85.0
927486453,25,Duncan,Hudson,LuxorySuite,4,1,CityView,150.0,120,102,120_102,CasinoHotels,1202,5017,East Second Street,Reno,NV,89521,16/10/2022,22/10/2022,28/10/2022,900.0
559746963,36,Gwyn,Flatley,AccessibleQueenRoom,1,1,MountainView,85.0,120,101,120_101,CasinoHotels,1201,711,W Resort World,Los Vegas,NV,89109,11/10/2022,17/10/2022,23/10/2022,510.0
240541061,7,Cary,Fadel,PremiumQueenRoom,2,2,PoolView,105.0,120,102,120_102,CasinoHotels,1202,5017,East Second Street,Reno,NV,89521,28/09/2022,29/09/2022,30/09/2022,105.0
114375324,39,Kymberly,MacGyver,PremiumKingRoom,2,1,MountainView,120.0,120,102,120_102,CasinoHotels,1202,5017,East Second Street,Reno,NV,89521,04/10/2022,05/10/2022,06/10/2022,120.0
944087023,36,Gwyn,Flatley,DeluxeQueenRoom,2,2,PoolView,80.0,100,104,100_104,GoodFellasHotel,1004,9901,Universal Blvd,Orlando,FL,32819,10/10/2022,16/10/2022,22/10/2022,480.0
80363344,15,Evita,Baumbach,LuxorySuite,4,1,CityView,150.0,120,102,120_102,CasinoHotels,1202,5017,East Second Street,Reno,NV,89521,23/09/2022,24/09/2022,25/09/2022,150.0
556437848,42,Kazuko,Wolff,AccessibleQueenRoom,1,1,MountainView,85.0,100,101,100_101,GoodFellasHotel,1001,334,BestFriend Rd,Atlanta,GA,30337,20/09/2022,21/09/2022,22/09/2022,85.0
271233223,17,Hunter,Stehr,StandardRoom,1,1,CityView,75.0,100,102,100_102,GoodFellasHotel,1002,881,43rd Street,New York,NY,10036,19/10/2022,22/10/2022,25/10/2022,225.0
180736268,34,Librada,Brown,DeluxeKingRoom,2,1,CityView,95.0,130,101,130_101,FamilyFunHotel,1301,671,Hotel Plaza Blvd,Lake Buena,FL,32830,30/09/2022,06/10/2022,12/10/2022,570.0
418309852,3,Reid,McKenzie,PremiumKingRoom,2,1,MountainView,120.0,120,102,120_102,CasinoHotels,1202,5017,East Second Street,Reno,NV,89521,21/09/2022,22/09/2022,23/09/2022,120.0
690891541,8,Creola,Connelly,PremiumQueenRoom,2,2,PoolView,105.0,100,105,100_105,GoodFellasHotel,1005,5300,W Century Blvd,Los Angeles,CA,90045,03/10/2022,05/10/2022,07/10/2022,210.0
67141385,26,Soledad,Zieme,FamilySuite,6,3,PoolView,205.0,100,101,100_101,GoodFellasHotel,1001,334,BestFriend Rd,Atlanta,GA,30337,15/10/2022,21/10/2022,27/10/2022,1230.0
508530079,21,Gertude,Gerlach,StandardRoom,1,1,CityView,75.0,100,104,100_104,GoodFellasHotel,1004,9901,Universal Blvd,Orlando,FL,32819,20/09/2022,25/09/2022,30/09/2022,375.0
262177800,23,Romaine,Ziemann,DeluxeKingRoom,2,1,CityView,95.0,110,103,110_103,HikingHotels,1103,814,E Mall Drive,Rapid City,SD,57701,18/10/2022,22/10/2022,26/10/2022,380.0
461185518,24,Sina,Braun,PremiumQueenRoom,2,2,PoolView,105.0,100,103,100_103,GoodFellasHotel,1003,204,Powell Street,San Francisco,CA,94102,28/09/2022,29/09/2022,30/09/2022,105.0
669587989,14,Daryl,Legros,StandardRoom,1,1,CityView,75.0,100,101,100_101,GoodFellasHotel,1001,334,BestFriend Rd,Atlanta,GA,30337,12/10/2022,17/10/2022,22/10/2022,375.0
784004486,42,Kazuko,Wolff,PremiumKingRoom,2,1,MountainView,120.0,130,101,130_101,FamilyFunHotel,1301,671,Hotel Plaza Blvd,Lake Buena,FL,32830,04/10/2022,06/10/2022,08/10/2022,240.0
969371988,5,Rosella,Reichert,LuxorySuite,4,1,CityView,150.0,100,103,100_103,GoodFellasHotel,1003,204,Powell Street,San Francisco,CA,94102,07/10/2022,13/10/2022,19/10/2022,900.0
493637199,10,Lorine,Gislason,PremiumKingRoom,2,1,MountainView,120.0,110,102,110_102,HikingHotels,1102,156,149 State Highway,Grand Canyon,CA,86023,13/10/2022,14/10/2022,15/10/2022,120.0
514928333,33,Katy,Tromp,DeluxeKingRoom,2,1,CityView,95.0,110,103,110_103,HikingHotels,1103,814,E Mall Drive,Rapid City,SD,57701,05/10/2022,07/10/2022,09/10/2022,190.0
65646438,41,Usha,Terry,LuxorySuite,4,1,CityView,150.0,100,103,100_103,GoodFellasHotel,1003,204,Powell Street,San Francisco,CA,94102,18/10/2022,22/10/2022,26/10/2022,600.0
916996826,15,Evita,Baumbach,DeluxeKingRoom,2,1,CityView,95.0,100,103,100_103,GoodFellasHotel,1003,204,Powell Street,San Francisco,CA,94102,26/09/2022,28/09/2022,30/09/2022,190.0
793956971,20,Federico,Rempel,LuxorySuite,4,1,CityView,150.0,110,101,110_101,HikingHotels,1101,5711,South Colorado Blvd,Denver,CO,80246,25/09/2022,27/09/2022,29/09/2022,300.0
459115585,25,Duncan,Hudson,DeluxeQueenRoom,2,2,PoolView,80.0,100,103,100_103,GoodFellasHotel,1003,204,Powell Street,San Francisco,CA,94102,28/09/2022,01/10/2022,04/10/2022,240.0
667294592,35,Heath,Greenfelder,DeluxeKingRoom,2,1,CityView,95.0,100,103,100_103,GoodFellasHotel,1003,204,Powell Street,San Francisco,CA,94102,30/09/2022,06/10/2022,12/10/2022,570.0
433129063,37,Sandy,Skiles,PremiumKingRoom,2,1,MountainView,120.0,100,104,100_104,GoodFellasHotel,1004,9901,Universal Blvd,Orlando,FL,32819,21/09/2022,24/09/2022,27/09/2022,360.0
325179608,26,Soledad,Zieme,StandardRoom,1,1,CityView,75.0,110,103,110_103,HikingHotels,1103,814,E Mall Drive,Rapid City,SD,57701,16/10/2022,17/10/2022,18/10/2022,75.0
852028577,19,Mohammad,Shields,StandardRoom,1,1,CityView,75.0,130,102,130_102,FamilyFunHotel,1302,588,W Convention Way,Anaheim,CA,92802,23/09/2022,27/09/2022,01/10/2022,300.0
617410675,18,Mandi,Schinner,LuxorySuite,4,1,CityView,150.0,120,102,120_102,CasinoHotels,1202,5017,East Second Street,Reno,NV,89521,25/09/2022,01/10/2022,07/10/2022,900.0
336892733,40,Le,Hermann,DeluxeQueenRoom,2,2,PoolView,80.0,120,101,120_101,CasinoHotels,1201,711,W Resort World,Los Vegas,NV,89109,07/10/2022,08/10/2022,09/10/2022,80.0
434030729,21,Gertude,Gerlach,FamilySuite,6,3,PoolView,205.0,100,103,100_103,GoodFellasHotel,1003,204,Powell Street,San Francisco,CA,94102,04/10/2022,05/10/2022,06/10/2022,205.0
107639425,29,Kitty,Block,LuxorySuite,4,1,CityView,150.0,120,101,120_101,CasinoHotels,1201,711,W Resort World,Los Vegas,NV,89109,08/10/2022,11/10/2022,14/10/2022,450.0
380546926,22,Doyle,Stiedemann,AccessibleQueenRoom,1,1,MountainView,85.0,130,101,130_101,FamilyFunHotel,1301,671,Hotel Plaza Blvd,Lake Buena,FL,32830,15/10/2022,16/10/2022,17/10/2022,85.0
451172756,38,William,Buckridge,PremiumQueenRoom,2,2,PoolView,105.0,130,102,130_102,FamilyFunHotel,1302,588,W Convention Way,Anaheim,CA,92802,06/10/2022,08/10/2022,10/10/2022,210.0
107651439,37,Sandy,Skiles,PremiumQueenRoom,2,2,PoolView,105.0,100,103,100_103,GoodFellasHotel,1003,204,Powell Street,San Francisco,CA,94102,06/10/2022,12/10/2022,18/10/2022,630.0
536583186,31,Malcom,Cummerata,DeluxeQueenRoom,2,2,PoolView,80.0,100,102,100_102,GoodFellasHotel,1002,881,43rd Street,New York,NY,10036,30/09/2022,03/10/2022,06/10/2022,240.0
199451406,18,Mandi,Schinner,LuxorySuite,4,1,CityView,150.0,100,103,100_103,GoodFellasHotel,1003,204,Powell Street,San Francisco,CA,94102,01/10/2022,03/10/2022,05/10/2022,300.0
620304591,35,Heath,Greenfelder,AccessibleQueenRoom,1,1,MountainView,85.0,110,103,110_103,HikingHotels,1103,814,E Mall Drive,Rapid City,SD,57701,06/10/2022,10/10/2022,14/10/2022,340.0
832681601,18,Mandi,Schinner,DeluxeQueenRoom,2,2,PoolView,80.0,100,104,100_104,GoodFellasHotel,1004,9901,Universal Blvd,Orlando,FL,32819,07/10/2022,09/10/2022,11/10/2022,160.0
711677008,1,Veronica,Casper,PremiumKingRoom,2,1,MountainView,120.0,100,102,100_102,GoodFellasHotel,1002,881,43rd Street,New York,NY,10036,12/10/2022,17/10/2022,22/10/2022,600.0
337689984,5,Rosella,Reichert,DeluxeQueenRoom,2,2,PoolView,80.0,100,102,100_102,GoodFellasHotel,1002,881,43rd Street,New York,NY,10036,13/10/2022,14/10/2022,15/10/2022,80.0
967774628,3,Reid,McKenzie,AccessibleQueenRoom,1,1,MountainView,85.0,110,103,110_103,HikingHotels,1103,814,E Mall Drive,Rapid City,SD,57701,22/09/2022,28/09/2022,04/10/2022,510.0
755520656,42,Kazuko,Wolff,DeluxeKingRoom,2,1,CityView,95.0,120,101,120_101,CasinoHotels,1201,711,W Resort World,Los Vegas,NV,89109,27/09/2022,03/10/2022,09/10/2022,570.0
578939519,44,Micha,Marks,PremiumQueenRoom,2,2,PoolView,105.0,110,102,110_102,HikingHotels,1102,156,149 State Highway,Grand Canyon,CA,86023,10/10/2022,13/10/2022,16/10/2022,315.0
353732469,36,Gwyn,Flatley,StandardRoom,1,1,CityView,75.0,120,102,120_102,CasinoHotels,1202,5017,East Second Street,Reno,NV,89521,13/10/2022,16/10/2022,19/10/2022,225.0
804287507,23,Romaine,Ziemann,DeluxeKingRoom,2,1,CityView,95.0,110,101,110_101,HikingHotels,1101,5711,South Colorado Blvd,Denver,CO,80246,29/09/2022,02/10/2022,05/10/2022,285.0
308322015,27,Leila,Labadie,DeluxeQueenRoom,2,2,PoolView,80.0,100,102,100_102,GoodFellasHotel,1002,881,43rd Street,New York,NY,10036,21/09/2022,23/09/2022,25/09/2022,160.0
138818353,17,Hunter,Stehr,DeluxeQueenRoom,2,2,PoolView,80.0,100,105,100_105,GoodFellasHotel,1005,5300,W Century Blvd,Los Angeles,CA,90045,01/10/2022,05/10/2022,09/10/2022,320.0
591719328,47,Leslie,Rippin,DeluxeKingRoom,2,1,CityView,95.0,130,101,130_101,FamilyFunHotel,1301,671,Hotel Plaza Blvd,Lake Buena,FL,32830,10/10/2022,14/10/2022,18/10/2022,380.0
141877981,40,Le,Hermann,PremiumQueenRoom,2,2,PoolView,105.0,100,103,100_103,GoodFellasHotel,1003,204,Powell Street,San Francisco,CA,94102,24/09/2022,30/09/2022,06/10/2022,630.0
757223199,16,Merrie,Klocko,StandardRoom,1,1,CityView,75.0,120,102,120_102,CasinoHotels,1202,5017,East Second Street,Reno,NV,89521,15/10/2022,16/10/2022,17/10/2022,75.0
389677641,35,Heath,Greenfelder,PremiumQueenRoom,2,2,PoolView,105.0,100,104,100_104,GoodFellasHotel,1004,9901,Universal Blvd,Orlando,FL,32819,03/10/2022,04/10/2022,05/10/2022,105.0
809692377,35,Heath,Greenfelder,DeluxeKingRoom,2,1,CityView,95.0,100,104,100_104,GoodFellasHotel,1004,9901,Universal Blvd,Orlando,FL,32819,25/09/2022,28/09/2022,01/10/2022,285.0
518262122,33,Katy,Tromp,DeluxeKingRoom,2,1,CityView,95.0,130,101,130_101,FamilyFunHotel,1301,671,Hotel Plaza Blvd,Lake Buena,FL,32830,03/10/2022,06/10/2022,09/10/2022,285.0
775590851,16,Merrie,Klocko,StandardRoom,1,1,CityView,75.0,120,101,120_101,CasinoHotels,1201,711,W Resort World,Los Vegas,NV,89109,17/10/2022,23/10/2022,29/10/2022,450.0
413789207,16,Merrie,Klocko,LuxorySuite,4,1,CityView,150.0,130,102,130_102,FamilyFunHotel,1302,588,W Convention Way,Anaheim,CA,92802,22/09/2022,23/09/2022,24/09/2022,150.0
720214011,22,Doyle,Stiedemann,DeluxeKingRoom,2,1,CityView,95.0,100,105,100_105,GoodFellasHotel,1005,5300,W Century Blvd,Los Angeles,CA,90045,14/10/2022,20/10/2022,26/10/2022,570.0
775816455,30,Shizuko,Jast,FamilySuite,6,3,PoolView,205.0,120,101,120_101,CasinoHotels,1201,711,W Resort World,Los Vegas,NV,89109,18/10/2022,23/10/2022,28/10/2022,1025.0
329489761,32,Alvina,Tromp,PremiumQueenRoom,2,2,PoolView,105.0,100,102,100_102,GoodFellasHotel,1002,881,43rd Street,New York,NY,10036,16/10/2022,17/10/2022,18/10/2022,105.0
671100221,44,Micha,Marks,LuxorySuite,4,1,CityView,150.0,110,103,110_103,HikingHotels,1103,814,E Mall Drive,Rapid City,SD,57701,26/09/2022,01/10/2022,06/10/2022,750.0
924065579,30,Shizuko,Jast,PremiumKingRoom,2,1,MountainView,120.0,110,101,110_101,HikingHotels,1101,5711,South Colorado Blvd,Denver,CO,80246,18/10/2022,22/10/2022,26/10/2022,480.0
62450790,24,Sina,Braun,PremiumKingRoom,2,1,MountainView,120.0,130,101,130_101,FamilyFunHotel,1301,671,Hotel Plaza Blvd,Lake Buena,FL,32830,26/09/2022,02/10/2022,08/10/2022,720.0
54917009,21,Gertude,Gerlach,PremiumQueenRoom,2,2,PoolView,105.0,110,101,110_101,HikingHotels,1101,5711,South Colorado Blvd,Denver,CO,80246,13/10/2022,17/10/2022,21/10/2022,420.0
633998679,37,Sandy,Skiles,PremiumQueenRoom,2,2,PoolView,105.0,110,103,110_103,HikingHotels,1103,814,E Mall Drive,Rapid City,SD,57701,28/09/2022,29/09/2022,30/09/2022,105.0
516835577,25,Duncan,Hudson,StandardRoom,1,1,CityView,75.0,130,101,130_101,FamilyFunHotel,1301,671,Hotel Plaza Blvd,Lake Buena,FL,32830,01/10/2022,07/10/2022,13/10/2022,450.0
624518072,43,Tyson,Macejkovic,LuxorySuite,4,1,CityView,150.0,110,103,110_103,HikingHotels,1103,814,E Mall Drive,Rapid City,SD,57701,07/10/2022,09/10/2022,11/10/2022,300.0
628049536,1,Veronica,Casper,PremiumKingRoom,2,1,MountainView,120.0,120,101,120_101,CasinoHotels,1201,711,W Resort World,Los Vegas,NV,89109,03/10/2022,04/10/2022,05/10/2022,120.0
906425917,14,Daryl,Legros,LuxorySuite,4,1,CityView,150.0,110,103,110_103,HikingHotels,1103,814,E Mall Drive,Rapid City,SD,57701,03/10/2022,06/10/2022,09/10/2022,450.0
668344191,25,Duncan,Hudson,PremiumQueenRoom,2,2,PoolView,105.0,100,102,100_102,GoodFellasHotel,1002,881,43rd Street,New York,NY,10036,27/09/2022,29/09/2022,01/10/2022,210.0
280087958,47,Leslie,Rippin,StandardRoom,1,1,CityView,75.0,120,101,120_101,CasinoHotels,1201,711,W Resort World,Los Vegas,NV,89109,06/10/2022,10/10/2022,14/10/2022,300.0
144152441,48,Thomas,Cassin,DeluxeKingRoom,2,1,CityView,95.0,100,104,100_104,GoodFellasHotel,1004,9901,Universal Blvd,Orlando,FL,32819,21/09/2022,26/09/2022,01/10/2022,475.0
241090420,1,Veronica,Casper,DeluxeKingRoom,2,1,CityView,95.0,100,103,100_103,GoodFellasHotel,1003,204,Powell Street,San Francisco,CA,94102,17/10/2022,18/10/2022,19/10/2022,95.0
644211868,9,Dylan,Watsica,LuxorySuite,4,1,CityView,150.0,100,101,100_101,GoodFellasHotel,1001,334,BestFriend Rd,Atlanta,GA,30337,07/10/2022,13/10/2022,19/10/2022,900.0
11534202,8,Creola,Connelly,StandardRoom,1,1,CityView,75.0,100,103,100_103,GoodFellasHotel,1003,204,Powell Street,San Francisco,CA,94102,03/10/2022,09/10/2022,15/10/2022,450.0
972444902,33,Katy,Tromp,DeluxeQueenRoom,2,2,PoolView,80.0,100,103,100_103,GoodFellasHotel,1003,204,Powell Street,San Francisco,CA,94102,30/09/2022,01/10/2022,02/10/2022,80.0
